age,income,loan_amount,credit_score,dpd,missed_payment_count,previous_ptp_count,collection_attempts,recent_payment_amount,days_since_last_payment,outstanding_amount,emi_amount,previous_ptp_kept_count,successful_contacts,ptp_kept_rate,contact_success_rate,outstanding_to_income,emi_to_income,payment_to_outstanding,dpd_bucket,behavior_stress_score,will_pay,ptp_kept,recovery_success
35,89156.0,1497680.0,753.2222632785954,5,6,2,8,3011.0,119,847683.7206034997,22866.33736149278,1,0,0.5,0.0,0.7923225587766571,0.2564755861803219,0.0035520323521800673,0,0.5847222222222223,0,0,1
54,108675.0,443958.0,690.6552704507488,180,3,5,10,23592.0,95,330208.5353561068,9999.3617868929,2,0,0.4,0.0,0.25320798662380706,0.09201161064543731,0.07144576070560284,6,0.8399999999999999,1,1,1
69,94280.0,599544.0,774.4616830440747,5,3,5,0,15312.0,65,341991.8823743801,28859.779976082627,5,0,1.0,0.0,0.30228387283833624,0.3061071274510249,0.04477299254500399,0,0.35416666666666663,1,1,0
60,67545.0,281801.0,705.9375108988513,0,4,2,2,6600.0,175,174512.88080144988,10075.556232257044,1,1,0.5,0.5,0.21530446467965786,0.14916805436756303,0.03781955790133955,0,0.45833333333333337,1,0,0
41,68797.0,1245416.0,605.3566499684594,180,3,3,6,22586.0,106,631431.822007007,38303.91437197562,1,0,0.3333333333333333,0.0,0.7648490268555884,0.5567672190935015,0.03576949911743498,6,0.8499999999999999,0,0,0
32,165001.0,1111630.0,712.0796849303105,15,3,6,9,7112.0,134,966780.7456696245,46998.36811414792,5,5,0.8333333333333334,0.5555555555555556,0.4882701446605498,0.2848368683471489,0.00735637323338912,0,0.3986111111111112,0,1,0
68,127404.0,163899.0,726.9077486410471,15,2,5,11,15093.0,73,125084.92743401298,4587.658650033836,1,10,0.2,0.9090909090909091,0.08181645751180822,0.03600874894064422,0.12066201987415412,0,0.3871464646464647,1,1,0
34,33468.0,203126.0,641.6663489879096,120,1,5,9,16807.0,35,145023.03387392528,6610.032425062126,5,8,1.0,0.8888888888888888,0.3610987457519752,0.19750306038789667,0.11589193489505291,4,0.35555555555555557,1,0,1
37,173856.0,933228.0,579.0534901883087,60,6,0,10,8370.0,22,370666.49057783524,51093.35026028506,0,6,0.0,0.6,0.17766930226635608,0.2938831576723556,0.022580945979098176,2,0.5555555555555556,1,0,0
68,133344.0,1305691.0,687.0207245014624,45,3,1,9,26280.0,144,671205.1385209946,60024.503273311835,1,3,1.0,0.3333333333333333,0.41946965400330133,0.45014776272882046,0.039153454721619345,1,0.4541666666666667,0,1,1
48,26126.0,209229.0,609.9408755278671,180,6,0,3,21105.0,93,166793.53640479097,7774.726226423084,0,2,0.0,0.6666666666666666,0.5320164344739308,0.2975857852875712,0.12653368023075132,6,0.9333333333333333,1,0,0
33,135915.0,370616.0,758.4621364142793,0,3,6,6,8657.0,92,315871.357352446,13368.051819341645,4,0,0.6666666666666666,0.0,0.1936696693720622,0.09835597115360074,0.02740672681613423,0,0.45000000000000007,1,0,0
21,113519.0,840751.0,651.4976323701385,180,4,2,7,4697.0,21,755131.0266299418,41004.164751972035,0,5,0.0,0.7142857142857143,0.5543352703291532,0.36120970720295315,0.006220112582265546,6,0.7085714285714285,0,1,0
42,166282.0,207456.0,800.7220774545309,15,3,3,4,9863.0,141,145389.714304699,8097.9781539654805,1,0,0.3333333333333333,0.0,0.07286302501408201,0.0487002691449795,0.06783836151799376,0,0.5291666666666667,1,0,0
69,97278.0,491606.0,531.3088932736815,60,6,3,10,13960.0,47,343204.36303190794,14045.74689371148,3,0,1.0,0.0,0.29400649258817335,0.14438770219074695,0.040675473576954876,2,0.5211111111111111,0,1,1
42,102010.0,64654.0,689.4356922901603,15,0,3,9,16518.0,107,14250.16268768244,2050.286199593934,2,6,0.6666666666666666,0.6666666666666666,0.011641148488450838,0.02009887461615463,1.159144661153787,0,0.3125,1,0,1
55,68983.0,773778.0,780.0574848070924,15,3,0,6,12005.0,63,552211.0218535371,17282.786462465283,0,4,0.0,0.6666666666666666,0.6670858784694986,0.2505368926034716,0.021739877555692986,0,0.4525,1,0,1
33,70102.0,1087047.0,617.6786978878893,15,1,6,5,1200.0,40,445750.12931874616,58027.46372394059,0,3,0.0,0.6,0.5298828009171709,0.8277576064012524,0.002692091198793363,0,0.34138888888888896,1,0,1
59,118103.0,647369.0,668.8559345061075,60,6,2,9,20284.0,29,516903.20530994213,26599.26089617446,2,4,1.0,0.4444444444444444,0.3647262737539423,0.2252208741198315,0.03924138947414234,2,0.4366666666666667,1,1,0
59,152093.0,422094.0,651.7874999945169,120,3,6,2,11362.0,146,66875.76476473933,13060.777327178055,0,1,0.0,0.5,0.03664192564458332,0.0858736255263428,0.1698971225221889,4,0.7333333333333334,1,0,1
50,162288.0,665322.0,632.1362650493402,5,6,5,2,10063.0,17,566048.7930346488,19557.484058045116,2,1,0.4,0.5,0.29066063265852926,0.12051096851304542,0.017777619392227956,0,0.3875,1,1,0
58,142871.0,788772.0,697.1235848779997,60,1,4,4,16688.0,0,404569.54370715324,40447.985663565814,2,0,0.5,0.0,0.23597601082278957,0.2831084381264624,0.04124877974521871,2,0.32499999999999996,1,0,1
49,116782.0,290292.0,589.3204879300628,120,1,4,1,25057.0,55,71402.19905631173,8538.24890828292,1,1,0.25,1.0,0.05095120185210601,0.07311271350279083,0.35092756709409834,4,0.5013888888888889,0,1,1
39,99051.0,211843.0,672.2321853068842,90,4,6,5,144.0,159,127264.45725109386,9586.868486049476,3,0,0.5,0.0,0.1070698068428502,0.09678719534431228,0.0011315020950106028,3,0.6833333333333332,0,1,0
57,73016.0,313635.0,716.1195966379202,180,1,2,5,28823.0,126,209830.24874971935,15185.282407768753,0,0,0.0,0.0,0.23947975871694716,0.20797198432903408,0.13736341719910652,6,0.8333333333333333,1,0,0
61,142392.0,1478679.0,664.943440202935,0,2,2,6,19140.0,147,1086605.3964030435,75992.29122804625,1,3,0.5,0.5,0.6359237155195069,0.5336837127650869,0.01761449010225658,0,0.39166666666666666,0,0,1
62,69539.0,1098279.0,609.9857060009957,30,2,4,5,16403.0,36,742860.1465877446,32862.78570170231,3,4,0.75,0.8,0.8902200522821062,0.4725806482937965,0.02208087225481886,1,0.2625,1,0,0
31,61395.0,231807.0,752.1129779021051,30,1,1,10,1528.0,174,130978.25010587767,10573.430338985527,1,0,1.0,0.0,0.1777808319161138,0.17221973025467102,0.011666059049993604,1,0.3916666666666667,1,1,1
54,158594.0,486975.0,731.1179873131795,45,0,5,3,21336.0,21,102974.76877824911,13671.954936198388,2,1,0.4,0.3333333333333333,0.05410816759474355,0.08620726468970068,0.20719638658228973,1,0.29083333333333333,1,1,0
21,113500.0,647292.0,607.1168980087381,15,4,0,4,21598.0,6,516004.2114236995,34151.62110694377,0,4,0.0,1.0,0.3788577176385459,0.3008953401492843,0.04185624753024647,0,0.3258333333333333,0,0,0
49,75383.0,312749.0,589.4124704484221,15,5,6,8,16812.0,85,277581.4291542186,4830.848176267312,3,7,0.5,0.875,0.30685679480587863,0.06408405311896995,0.06056601139069572,0,0.47222222222222227,0,0,0
48,158159.0,1284891.0,613.3652908804323,120,2,2,3,24050.0,78,942474.2807521552,48578.66807563017,0,3,0.0,1.0,0.4965858623032071,0.3071508297070048,0.025517937721129695,4,0.6233333333333333,1,1,0
38,173954.0,1413847.0,718.169121584105,15,1,0,7,25160.0,52,248917.1403680398,50047.46564486685,0,5,0.0,0.7142857142857143,0.11924471429613567,0.2877051728897688,0.10107781233063878,0,0.3566269841269841,1,1,1
69,69513.0,405086.0,699.2901029273781,180,1,4,11,25163.0,30,290354.87217313657,20296.793156692038,1,2,0.25,0.18181818181818182,0.3480822198403375,0.29198557329840513,0.08666291635359741,6,0.6443181818181818,0,0,0
64,102469.0,73992.0,735.3057898712,0,4,1,4,9803.0,57,26062.259700956773,1750.0950458376717,1,1,1.0,0.25,0.021195239292661497,0.017079263443945697,0.3761377605964122,0,0.335,1,0,0
22,96335.0,437109.0,657.169484736457,30,5,2,2,20201.0,67,380973.3372669263,8082.808089756423,1,1,0.5,0.5,0.32955600877746605,0.0839031306353498,0.053024708093538604,1,0.49888888888888894,1,0,0
31,131667.0,894668.0,615.2686033749925,60,3,3,2,1719.0,108,176813.83627716076,43711.315621357375,3,1,1.0,0.5,0.11190720800527136,0.3319838351398405,0.009722089832977879,2,0.4666666666666667,0,1,1
31,172069.0,1222324.0,744.3192541890149,180,3,4,0,16847.0,64,267925.83581788995,35452.37796888932,1,0,0.25,0.0,0.1297569753112075,0.20603582265770895,0.06287934102574176,6,0.8047222222222222,1,1,0
64,106861.0,542341.0,641.2586040584185,90,4,0,3,4378.0,43,155124.57760645467,15183.79618504306,0,0,0.0,0.0,0.12097068279233043,0.14208922043629632,0.028222478136938588,3,0.6538888888888889,0,0,0
46,147310.0,446342.0,693.0583639097784,0,6,0,10,9226.0,107,319075.8731686231,8575.309386763267,0,10,0.0,1.0,0.1805013651305767,0.058212676578394316,0.028914752809042085,0,0.55,1,0,1
56,114487.0,410852.0,571.5052612619238,90,6,3,3,20300.0,104,262351.0736498515,21283.101770032426,0,3,0.0,1.0,0.19096132723209586,0.1858997245978358,0.07737723241450699,3,0.725,0,0,0
60,161700.0,54163.0,640.113270297404,15,1,2,11,12738.0,78,37666.44125993149,2183.760797001941,2,0,1.0,0.0,0.019411688961003655,0.013505014205330493,0.3381790148980793,0,0.3358333333333333,1,1,0
58,83543.0,70328.0,750.6577424659059,120,3,4,11,25902.0,19,29215.178341519404,3002.116025401933,2,7,0.5,0.6363636363636364,0.029141857428229976,0.03593497989540635,0.8865939374804072,4,0.4869191919191919,1,0,1
25,80410.0,670474.0,629.8607803331099,90,6,5,8,2611.0,173,542870.6069961481,34138.87325165681,0,1,0.0,0.125,0.5626068554866187,0.4245600454129687,0.004809617552232895,3,0.8125,1,0,0
27,86431.0,945451.0,737.015267501605,5,4,4,11,29157.0,93,458252.5901358747,46094.689258262806,4,3,1.0,0.2727272727272727,0.44182892532374063,0.5333119975270771,0.06362648161214926,0,0.4157828282828283,1,0,1
40,179433.0,68176.0,516.8286212668264,30,5,0,4,21213.0,49,17083.9396509454,2254.754498204567,0,4,0.0,1.0,0.007934224125878648,0.01256599676873578,1.2416925155097993,1,0.4838888888888889,1,0,1
37,117053.0,340406.0,640.8425838249769,120,6,6,11,12915.0,130,247000.47536439207,7281.584462907256,1,8,0.16666666666666666,0.7272727272727273,0.1758466074943203,0.06220758513585518,0.05228734876298074,4,0.7856060606060605,0,0,0
57,42715.0,1369198.0,668.0051747885307,180,0,5,6,740.0,75,749161.8652544023,57359.20403534436,5,2,1.0,0.3333333333333333,1.4615511047141954,1.34283516411903,0.000987770513050219,6,0.5833333333333333,0,1,0
28,24624.0,1485602.0,801.9778212339684,60,4,0,0,1253.0,29,884019.7380124672,60952.18393635873,0,0,0.0,0.0,2.991728049912237,2.475316111775452,0.001417389166917367,2,0.5644444444444444,1,0,0
39,102040.0,980629.0,598.1655983989883,5,3,5,9,12403.0,126,430339.82775276457,16556.139255647482,2,0,0.4,0.0,0.35144700424079167,0.16225146271704707,0.028821408570915898,0,0.4997222222222222,0,0,1
32,148522.0,806426.0,726.9695306812963,30,1,6,11,17173.0,16,550820.9368953321,41108.415188077925,2,10,0.3333333333333333,0.9090909090909091,0.3090568719871647,0.2767833397616375,0.031177101031770044,1,0.2363131313131313,1,1,1
30,95642.0,895370.0,753.9852246874156,120,4,3,10,15186.0,49,158190.35937675028,25437.07638585449,0,3,0.0,0.3,0.13783201886265994,0.2659613599240343,0.09599826474780696,4,0.6955555555555555,1,0,0
29,108753.0,587205.0,629.4957246929008,60,0,5,5,8918.0,119,304396.39913850627,18879.339465042285,1,3,0.2,0.6,0.23324751128590038,0.17359833259811025,0.029297324229982553,2,0.4766666666666667,1,0,0
30,147346.0,342304.0,653.8533235859118,5,3,6,1,19502.0,130,161009.1671480097,12169.337072776254,5,0,0.8333333333333334,0.0,0.09106070470638819,0.08259020993292152,0.12112353815278444,0,0.43472222222222223,0,1,0
48,101647.0,595120.0,689.9140141668332,15,2,6,7,18428.0,178,422451.00464491354,30637.23551885754,2,6,0.3333333333333333,0.8571428571428571,0.34633831187419334,0.30140816274811394,0.04362162664399259,0,0.41011904761904766,1,1,1
41,165196.0,1064921.0,576.2960522965229,5,2,6,10,10295.0,127,372085.4283282715,23236.144737999475,3,3,0.5,0.3,0.18769896987430662,0.1406580349282033,0.027668377249423646,0,0.4213888888888889,1,0,0
42,121345.0,1010811.0,648.142775169705,45,4,1,10,9767.0,41,328800.2146321062,30069.192986440772,0,8,0.0,0.8,0.22580261144677446,0.24779919227360642,0.029704968443917453,1,0.4819444444444445,1,0,0
44,136444.0,1032019.0,769.3278428662491,45,6,0,7,13283.0,128,402357.5850475551,36176.002113458744,0,0,0.0,0.0,0.24574036787226206,0.2651344296081817,0.03301292306551166,1,0.7374999999999999,1,0,0
57,144597.0,932645.0,716.5858367605094,45,6,4,9,22296.0,135,476029.1827981053,50993.250509311394,2,6,0.5,0.6666666666666666,0.2743424729870521,0.35265773501048703,0.046837464604467825,1,0.5958333333333333,1,0,0
63,119544.0,137672.0,669.027409736173,180,4,4,0,17621.0,121,42321.48095053722,4486.736246386545,2,0,0.5,0.0,0.029502025021844968,0.03753209066441264,0.4163606661258938,6,0.8583333333333333,0,0,1
46,26110.0,958375.0,687.9150653285539,60,2,3,7,3813.0,134,635551.4224643058,29653.57203003426,1,7,0.3333333333333333,1.0,2.0284419202869457,1.1357170444287346,0.005999514540012139,2,0.4833333333333333,1,1,1
52,87243.0,1327227.0,720.663375587084,60,6,1,1,27695.0,147,529176.6136612209,69548.11815081372,1,0,1.0,0.0,0.5054623424049502,0.7971770589137664,0.05233602408917177,2,0.6166666666666666,1,1,0
57,40920.0,990895.0,734.068710353708,30,6,6,8,6064.0,102,461901.1510006636,41082.303023244116,3,4,0.5,0.5,0.9406589096624788,1.003966349541645,0.013128350052523009,1,0.5833333333333334,1,1,0
54,100672.0,890149.0,641.0510096834629,60,5,2,0,20159.0,179,505778.27364566264,19176.453615040224,2,0,1.0,0.0,0.4186684427693091,0.1904844804418331,0.03985738623111154,2,0.5833333333333334,0,1,0
27,41192.0,374732.0,787.4304660295769,180,6,5,7,503.0,115,162130.23583423556,8256.1233272073,4,5,0.8,0.7142857142857143,0.32799701364794853,0.2004302613907385,0.003102444139501992,6,0.8085714285714286,1,1,0
69,100506.0,1199076.0,772.1443740843263,0,5,4,11,7633.0,9,810479.8116195906,48896.049946340725,3,10,0.75,0.9090909090909091,0.6719995254177119,0.48649881545719387,0.009417878015674312,0,0.2332575757575758,1,1,1
29,73701.0,704778.0,727.4080341247248,30,5,6,1,16941.0,31,452570.65450401406,23738.483309958257,0,1,0.0,1.0,0.5117192603718788,0.32209173973159466,0.037432829175736454,1,0.4438888888888889,1,0,1
41,21299.0,431225.0,620.9928093907877,0,5,4,5,25417.0,89,309458.3426225885,6623.065010423305,4,0,1.0,0.0,1.2107702342151765,0.3109566181709613,0.08213383353829389,0,0.46444444444444444,1,1,1
52,38229.0,760272.0,608.5843265260585,5,4,4,0,16882.0,78,412260.1022698772,25046.159944552957,3,0,0.75,0.0,0.898663541355771,0.6551612635578477,0.04094987583578622,0,0.4538888888888889,0,0,0
40,99493.0,226969.0,657.1377342382385,0,4,5,8,1651.0,146,96590.37817915076,11935.803195637762,4,2,0.8,0.25,0.08090215574558911,0.11996626089913624,0.01709279983289652,0,0.43833333333333335,0,1,0
32,30768.0,1393277.0,684.2535568351087,60,2,0,11,28668.0,121,419161.5104044298,62551.38745143514,0,10,0.0,0.9090909090909091,1.1352745016587305,2.0330014122281312,0.06839368426824198,2,0.5424242424242425,0,0,1
66,156667.0,1068551.0,556.2055694108664,120,6,4,0,8168.0,0,510408.9693513286,39904.07578960954,3,0,0.75,0.0,0.27149355498782374,0.25470632481383787,0.01600285357520381,4,0.5708333333333333,1,0,0
24,140908.0,523498.0,714.628519348168,180,4,4,6,10939.0,82,421290.778566321,11939.861041587768,2,6,0.5,1.0,0.24915238936417203,0.08473515372858723,0.02596543897121628,6,0.7405555555555554,1,0,0
33,132902.0,1201129.0,770.122358469393,15,4,5,9,3244.0,98,289195.31778036413,34142.81543831996,3,6,0.6,0.6666666666666666,0.18133368809371073,0.2569021943862392,0.011217332372108903,0,0.45583333333333337,1,0,0
69,45883.0,128551.0,720.3531897881614,90,5,1,0,20887.0,176,40050.23335773229,7053.024059462161,0,0,0.0,0.0,0.07273978263142539,0.15371758732999502,0.5215200574097892,3,0.7916666666666667,0,0,1
56,146904.0,609748.0,632.6763038037036,15,0,4,5,13411.0,118,395686.4260017459,25220.486117626915,4,0,1.0,0.0,0.22445861810079254,0.17168005035687875,0.03389299990781292,0,0.3291666666666667,1,0,1
25,120820.0,994508.0,624.3917621819656,15,6,1,1,6587.0,32,578021.7463385806,25908.4282276476,1,1,1.0,1.0,0.3986796793705379,0.2144382405863897,0.011395765023936686,0,0.3002777777777778,0,1,0
57,81258.0,84353.0,700.9896640921855,60,4,0,11,19107.0,34,70615.19826622901,3755.3646438644223,0,11,0.0,1.0,0.07241871391763376,0.04621532210815455,0.27057914541235134,2,0.4755555555555555,1,0,1
68,18067.0,1077652.0,669.2687399263274,90,6,4,6,5879.0,56,185113.62228784355,20103.161452329765,4,5,1.0,0.8333333333333334,0.8538293679445192,1.1127005840665172,0.031758872887584756,3,0.5161111111111112,0,1,0
25,103693.0,1236468.0,711.0128821979135,60,0,0,6,15929.0,72,1000163.1567067871,36875.549776322805,0,5,0.0,0.8333333333333334,0.8037854987855071,0.3556223638656689,0.015926401500780164,2,0.4433333333333333,0,0,1
41,146936.0,911488.0,722.1204960823944,0,1,0,11,19908.0,19,632679.716622828,22026.319774866886,0,6,0.0,0.5454545454545454,0.35881819103942536,0.14990417443558343,0.03146615811593681,0,0.27101010101010103,0,0,1
43,23424.0,348836.0,756.4323370226264,30,6,3,9,24337.0,142,255221.5043035098,17734.935051240187,2,9,0.6666666666666666,1.0,0.9079772324094583,0.7571266671465243,0.09535638490343824,1,0.5083333333333334,0,0,1
27,26526.0,1136172.0,600.7513599749335,15,4,6,3,20844.0,12,493098.99958574004,50452.64995106623,1,2,0.16666666666666666,0.6666666666666666,1.5491059073667974,1.9020074625298287,0.04227143031624757,0,0.34750000000000003,0,1,0
30,80045.0,541596.0,695.5133263494519,0,4,5,7,17024.0,12,206073.98381634706,18901.69741693837,2,4,0.4,0.5714285714285714,0.21453972121551113,0.2361383898674292,0.08261110735439449,0,0.29285714285714287,1,0,1
29,100874.0,1117049.0,654.5567497227073,0,2,0,3,1019.0,22,179602.90880583742,34977.043645549034,0,3,0.0,1.0,0.14837231662423536,0.3467399294719059,0.005673627486187354,0,0.26555555555555554,1,0,0
30,94855.0,960934.0,673.0955469245247,45,3,0,6,6980.0,24,711623.3957437185,47415.83524188481,0,0,0.0,0.0,0.6251852790607757,0.49987702537435885,0.009808558911564723,1,0.49083333333333334,1,0,1
40,87044.0,185442.0,740.508619686812,0,3,3,9,17335.0,101,50285.36352577101,4231.279742845398,3,1,1.0,0.1111111111111111,0.04814170948578785,0.048610814563271425,0.3447325182628121,0,0.38888888888888895,1,1,1
43,59343.0,194934.0,748.1188111135871,90,1,3,11,16092.0,147,62300.29844073465,3506.9625115728923,0,10,0.0,0.9090909090909091,0.08748616579424512,0.059096481667136685,0.2582973180346492,3,0.5674242424242424,1,0,0
32,27698.0,71987.0,777.8910555268558,0,3,0,11,16008.0,169,25729.67168801488,3532.4619324726477,0,0,0.0,0.0,0.07741134043377043,0.12753490983004723,0.6221610673507612,0,0.55,1,0,0
35,23061.0,154393.0,709.7913175257787,15,3,1,5,22064.0,145,123862.67093121396,7605.37521494593,1,5,1.0,1.0,0.44759070483794416,0.3297938170480868,0.17813276456998936,0,0.3291666666666667,0,1,0
30,34007.0,484503.0,672.2988246470944,180,2,0,10,27146.0,123,177291.90459213612,11978.395408699957,0,10,0.0,1.0,0.43444953635069283,0.352233228708794,0.1531147181392741,6,0.7666666666666667,1,0,1
60,129846.0,87270.0,662.2985071384732,90,2,3,10,15088.0,106,40952.531832863875,1990.7467803839324,2,2,0.6666666666666666,0.2,0.02628275792917756,0.015331598820017039,0.3684265495861742,3,0.5716666666666667,1,0,0
31,145328.0,1410784.0,558.5671498323732,60,5,4,6,4036.0,55,1002373.8719190314,61866.10472536567,0,6,0.0,1.0,0.5747767532289209,0.425699828837978,0.004026441743012647,2,0.5555555555555556,1,0,0
65,88484.0,1379127.0,773.7814531429023,0,4,2,0,13259.0,74,1129785.3213626477,28596.759482620415,0,0,0.0,0.0,1.0640203514784665,0.3231856548372634,0.011735857909720548,0,0.5477777777777778,0,0,1
47,30541.0,300281.0,657.4671110350031,0,3,4,1,7585.0,157,223224.96030543497,11974.617693216516,0,1,0.0,1.0,0.6090854924675981,0.39208335330265925,0.03397917504217078,0,0.45000000000000007,0,0,1
60,85339.0,501504.0,715.4127942002037,180,4,1,7,15872.0,19,276609.7469128827,21589.43857286866,1,4,1.0,0.5714285714285714,0.2701087690591667,0.25298443352826566,0.05738047981728869,6,0.5684126984126984,1,1,1
52,177674.0,1126178.0,727.5297568019703,120,1,5,9,17692.0,148,170767.3239103817,44911.075505307206,1,9,0.2,1.0,0.08009393791925179,0.25277235557992284,0.10360295866254085,4,0.5866666666666667,0,1,1
34,58497.0,1007955.0,592.8279143664903,180,3,0,10,16441.0,146,270516.6862640511,32332.308555516778,0,8,0.0,0.8,0.38537116755852313,0.552717379618045,0.060776287877310285,6,0.82,0,0,0
50,97560.0,893347.0,615.3657525278256,120,3,3,2,17451.0,10,303918.50479743845,42565.401611994166,0,2,0.0,1.0,0.2595996521776671,0.4362997295202354,0.057419998205213214,4,0.5055555555555555,0,0,0
34,105128.0,1484391.0,788.2913934938846,0,1,2,10,9316.0,43,683301.0483457502,77484.22868986698,2,9,1.0,0.9,0.5416421317709128,0.7370465403114963,0.013633814879332814,0,0.1388888888888889,0,1,1
